video_id,comment_id,parent_comment_id,author,comment_text,likes,comment_published_at,updated_at,reply_count,comment_type,title,channel_title,video_published_at,query,clean_text,tokens,neg,neu,pos,compound,sentiment_label,party
n88XpwKKM3w,UgyOq5JMq7upAprjmmx4AaABAg,,@Prajapati-art,TVK WIN the election,4,2026-04-23T09:13:53Z,2026-04-23T09:13:53Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK win election,"['TVK', 'win', 'election']",0.0,0.345,0.655,0.5859,Positive,TVK
n88XpwKKM3w,Ugx_SUxN43YcWlNXHvB4AaABAg,,@NaveenKumarS-t2r,Dmk alliance 140+ seats,0,2026-04-23T12:58:15Z,2026-04-23T12:58:15Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK alliance seats,"['DMK', 'alliance', 'seats']",0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,Ugztd3Abnx1bn4QylxR4AaABAg,,@visuvalingamkaruppiah8970,Dmk will CREMATED IN T.NADU,1,2026-04-24T00:08:47Z,2026-04-24T00:08:47Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK cremated nadu,"['DMK', 'cremated', 'nadu']",0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,Ugyf78SbGjOSN9DKFu54AaABAg,,@komire79,DMK,0,2026-04-24T10:47:11Z,2026-04-24T10:47:11Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK,['DMK'],0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,UgwEUsLk9mSnRKu7e0l4AaABAg,,@lovelylife8381,Tvk❤❤❤,4,2026-04-23T09:08:29Z,2026-04-23T09:08:29Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,UgzVbiI6Kl6ommLcGxd4AaABAg,,@kumarkumarr-b2b,These guys are DMK supporters dont ever trust this channel,0,2026-04-23T12:33:33Z,2026-04-23T12:33:33Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,guys DMK supporters dont ever trust channel,"['guys', 'DMK', 'supporters', 'dont', 'ever', 'trust', 'channel']",0.255,0.472,0.274,0.0511,Positive,DMK
n88XpwKKM3w,UgyuTf1H84dSKiJyHwZ4AaABAg,,@mayuravidhusan8681,NTK will win❤🎉🎉,2,2026-04-23T09:14:50Z,2026-04-23T09:14:50Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,NTK win,"['NTK', 'win']",0.0,0.208,0.792,0.5859,Positive,NTK
n88XpwKKM3w,UgxQOim7WwjUeydSZ5V4AaABAg,,@katheopaul,TVK will win,3,2026-04-23T10:31:53Z,2026-04-23T10:31:53Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK win,"['TVK', 'win']",0.0,0.208,0.792,0.5859,Positive,TVK
n88XpwKKM3w,UgxQ_Dh11aR481dQxU54AaABAg,,@roymiller8365,DMK WON,0,2026-04-24T01:29:01Z,2026-04-24T01:29:01Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK,['DMK'],0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,Ugw4idXmIJb1VE1zM-Z4AaABAg,,@praveencad1,DMK for sure...! ❤❤❤,2,2026-04-23T09:15:35Z,2026-04-23T09:15:35Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK sure,"['DMK', 'sure']",0.0,0.303,0.697,0.3182,Positive,DMK
n88XpwKKM3w,UgyaJYNKNuCNecsyXUJ4AaABAg,,@rockdelhi2009,TVK vijay will be the next MGR for Tamilnadu🔥🔥🔥,1,2026-04-23T11:02:00Z,2026-04-23T11:02:00Z,4,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK vijay next mgr tamilnadu,"['TVK', 'vijay', 'next', 'mgr', 'tamilnadu']",0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,Ugy3eNzANqONV_vHCYZ4AaABAg,,@neelakandan6461,DMK will win,0,2026-04-24T05:39:05Z,2026-04-24T05:39:05Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK win,"['DMK', 'win']",0.0,0.208,0.792,0.5859,Positive,DMK
n88XpwKKM3w,UgxMVd8bwfEOzPE0uQV4AaABAg,,@georgejacob4327,It will be another continuation of DMK government!,1,2026-04-23T09:28:31Z,2026-04-23T09:28:31Z,3,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,another continuation DMK government,"['another', 'continuation', 'DMK', 'government']",0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,UgygpIeDvqbH27plQGd4AaABAg,,@saminathanms9026,DMK will  win 180+,0,2026-04-24T01:40:20Z,2026-04-24T01:40:20Z,5,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK win,"['DMK', 'win']",0.0,0.208,0.792,0.5859,Positive,DMK
n88XpwKKM3w,UgygpIeDvqbH27plQGd4AaABAg.AVyGkJxJ0BpAW3oel3fhwH,UgygpIeDvqbH27plQGd4AaABAg,@sami44566,​@coolguy0719dmk Stalin sarakku kudikaara katchi tholvi uruthi tvk vetri uruthi andavan arulal nichayam Tamilnadu cm Vijay,0,2026-04-26T14:40:52Z,2026-04-26T14:40:52Z,0,reply,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,coolguy0719dmk stalin sarakku kudikaara katchi tholvi uruthi TVK vetri uruthi andavan arulal nichayam tamilnadu vijay,"['coolguy0719dmk', 'stalin', 'sarakku', 'kudikaara', 'katchi', 'tholvi', 'uruthi', 'TVK', 'vetri', 'uruthi', 'andavan', 'arulal', 'nichayam', 'tamilnadu', 'vijay']",0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,UgygpIeDvqbH27plQGd4AaABAg.AVyGkJxJ0BpAW3ok7AZ1ur,UgygpIeDvqbH27plQGd4AaABAg,@sami44566,Dmk 80 Admk 70 Tvk 72,0,2026-04-26T14:41:35Z,2026-04-26T14:41:35Z,0,reply,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK admk TVK,"['DMK', 'admk', 'TVK']",0.0,1.0,0.0,0.0,Neutral,DMK
n88XpwKKM3w,UgygpIeDvqbH27plQGd4AaABAg.AVyGkJxJ0BpAW3ok7AZ1ur,UgygpIeDvqbH27plQGd4AaABAg,@sami44566,Dmk 80 Admk 70 Tvk 72,0,2026-04-26T14:41:35Z,2026-04-26T14:41:35Z,0,reply,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,DMK admk TVK,"['DMK', 'admk', 'TVK']",0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,Ugylgl7gfVkFF_0uKut4AaABAg,,@selvaakardi,"No doubt, Defenetly DMK Alliance in sweep 200+ victory... Stalin is did manythings in his 5 years governance especially all for all, socially economically empowerment including women.",0,2026-04-23T11:35:04Z,2026-04-23T11:35:04Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,doubt defenetly DMK alliance sweep victory stalin manythings years governance especially socially economically empowerment including women,"['doubt', 'defenetly', 'DMK', 'alliance', 'sweep', 'victory', 'stalin', 'manythings', 'years', 'governance', 'especially', 'socially', 'economically', 'empowerment', 'including', 'women']",0.143,0.857,0.0,-0.3612,Negative,DMK
n88XpwKKM3w,Ugy3mbr_NbhD9GCaIN94AaABAg,,@vk4529,This time bjp will win,1,2026-04-23T17:05:22Z,2026-04-23T17:05:22Z,1,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,time BJP win,"['time', 'BJP', 'win']",0.0,0.345,0.655,0.5859,Positive,BJP
n88XpwKKM3w,UgymzKiFGtJlXTDKge94AaABAg,,@josephpatrick1433,TVK,1,2026-04-24T11:54:34Z,2026-04-24T11:54:34Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,UgwUSMQYPwWEFyvqdQt4AaABAg,,@Tanya_S2013,❤️TVK❤️,1,2026-04-23T12:39:06Z,2026-04-23T12:39:06Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
n88XpwKKM3w,Ugxq0_c5WWhxbAaSUlx4AaABAg,,@sundarkumar3391,Tvk❤,1,2026-04-23T12:47:46Z,2026-04-23T12:47:46Z,0,top_level,Tamil Nadu Elections 2026: Three-Way Battle Shoots Up As Agrarian Crisis Dominate Polls,India Today,2026-04-23T08:54:51Z,Tamil Nadu election debate 2026,TVK,['TVK'],0.0,1.0,0.0,0.0,Neutral,TVK
EZEm0_4SW74,UgyDouLr5yyn1nq3B554AaABAg,,@s.indira6202,Can any DMk ministers or MLA have the capacity to debate like this.Only rowdism and TASMAC Growth and ganja culture.This is the trend now.,62,2026-02-13T02:22:55Z,2026-02-13T02:22:55Z,1,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,DMK ministers mla capacity debate like rowdism tasmac growth ganja culture trend,"['DMK', 'ministers', 'mla', 'capacity', 'debate', 'like', 'rowdism', 'tasmac', 'growth', 'ganja', 'culture', 'trend']",0.0,0.662,0.338,0.6249,Positive,DMK
EZEm0_4SW74,UgyDouLr5yyn1nq3B554AaABAg.AT95yqV7sD1ATF3SfOF-BO,UgyDouLr5yyn1nq3B554AaABAg,@krishnamurthyrajagopal9613,Neither DMK nor AIADMK party can take up the dias and put their  arguments as KARTI CHIDAMBARAM or ANNAMALAI.,0,2026-02-15T09:56:21Z,2026-02-15T09:56:21Z,0,reply,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,neither DMK AIADMK party take dias put arguments karti chidambaram annamalai,"['neither', 'DMK', 'AIADMK', 'party', 'take', 'dias', 'put', 'arguments', 'karti', 'chidambaram', 'annamalai']",0.355,0.645,0.0,-0.607,Negative,DMK
EZEm0_4SW74,UgyDouLr5yyn1nq3B554AaABAg.AT95yqV7sD1ATF3SfOF-BO,UgyDouLr5yyn1nq3B554AaABAg,@krishnamurthyrajagopal9613,Neither DMK nor AIADMK party can take up the dias and put their  arguments as KARTI CHIDAMBARAM or ANNAMALAI.,0,2026-02-15T09:56:21Z,2026-02-15T09:56:21Z,0,reply,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,neither DMK AIADMK party take dias put arguments karti chidambaram annamalai,"['neither', 'DMK', 'AIADMK', 'party', 'take', 'dias', 'put', 'arguments', 'karti', 'chidambaram', 'annamalai']",0.355,0.645,0.0,-0.607,Negative,AIADMK
EZEm0_4SW74,UgyeKyheZRk47YFl3lZ4AaABAg.ATAHxhf_NAjATAne5hgvg-,UgyeKyheZRk47YFl3lZ4AaABAg,@gloryj8712,"Still not proved, after 12 yrs of BJP rule. And those corrupted congress politicians they did Gharwapsi in BJP ..",0,2026-02-13T18:12:32Z,2026-02-13T18:12:32Z,0,reply,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,still proved yrs BJP rule corrupted congress politicians gharwapsi BJP,"['still', 'proved', 'yrs', 'BJP', 'rule', 'corrupted', 'congress', 'politicians', 'gharwapsi', 'BJP']",0.0,1.0,0.0,0.0,Neutral,BJP
EZEm0_4SW74,UgzCgSatHLmCxtOcObF4AaABAg.ATCUAE0CHoAAVXTcQXBzWA,UgzCgSatHLmCxtOcObF4AaABAg,@vikramfrombajrang7067,"Roldgold of tamil nadu chancha of modi no need like this people to our state tamil nadu 
No bjp bhrashtachar jantha party",0,2026-04-13T06:34:08Z,2026-04-13T06:34:08Z,0,reply,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,roldgold tamil nadu chancha modi need like people state tamil nadu BJP bhrashtachar jantha party,"['roldgold', 'tamil', 'nadu', 'chancha', 'modi', 'need', 'like', 'people', 'state', 'tamil', 'nadu', 'BJP', 'bhrashtachar', 'jantha', 'party']",0.0,0.714,0.286,0.6369,Positive,BJP
EZEm0_4SW74,UgwzDF5ZCg8kAL-gdQh4AaABAg,,@mathanSundar-o4i,"There is one and only party not corrupted is NTK led by Senthamilan Seeman Sir. Even Karthi accepted and agreed that all the party who governed in India by federally and stately are corrupted. The TVK party led by Vijay also corrupted politicians joined from other parties. Therefore if the people of Tamilnaadu wants to kick out  all the corrupted politicians to send home, they must vote for Naam Tamilar Katchi (NTK) for this state election. Tamilnaadu belongs to the people not to the corrupted politicians.💯💯💯",2,2026-02-14T03:29:22Z,2026-02-14T03:29:22Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,one party corrupted NTK led senthamilan seeman sir even karthi accepted agreed party governed india federally stately corrupted TVK party led vijay also corrupted politicians joined parties therefore people tamilnaadu wants kick corrupted politicians send home must vote naam tamilar katchi NTK state election tamilnaadu belongs people corrupted politicians,"['one', 'party', 'corrupted', 'NTK', 'led', 'senthamilan', 'seeman', 'sir', 'even', 'karthi', 'accepted', 'agreed', 'party', 'governed', 'india', 'federally', 'stately', 'corrupted', 'TVK', 'party', 'led', 'vijay', 'also', 'corrupted', 'politicians', 'joined', 'parties', 'therefore', 'people', 'tamilnaadu', 'wants', 'kick', 'corrupted', 'politicians', 'send', 'home', 'must', 'vote', 'naam', 'tamilar', 'katchi', 'NTK', 'state', 'election', 'tamilnaadu', 'belongs', 'people', 'corrupted', 'politicians']",0.0,0.741,0.259,0.9186,Positive,NTK
EZEm0_4SW74,UgwzDF5ZCg8kAL-gdQh4AaABAg,,@mathanSundar-o4i,"There is one and only party not corrupted is NTK led by Senthamilan Seeman Sir. Even Karthi accepted and agreed that all the party who governed in India by federally and stately are corrupted. The TVK party led by Vijay also corrupted politicians joined from other parties. Therefore if the people of Tamilnaadu wants to kick out  all the corrupted politicians to send home, they must vote for Naam Tamilar Katchi (NTK) for this state election. Tamilnaadu belongs to the people not to the corrupted politicians.💯💯💯",2,2026-02-14T03:29:22Z,2026-02-14T03:29:22Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,one party corrupted NTK led senthamilan seeman sir even karthi accepted agreed party governed india federally stately corrupted TVK party led vijay also corrupted politicians joined parties therefore people tamilnaadu wants kick corrupted politicians send home must vote naam tamilar katchi NTK state election tamilnaadu belongs people corrupted politicians,"['one', 'party', 'corrupted', 'NTK', 'led', 'senthamilan', 'seeman', 'sir', 'even', 'karthi', 'accepted', 'agreed', 'party', 'governed', 'india', 'federally', 'stately', 'corrupted', 'TVK', 'party', 'led', 'vijay', 'also', 'corrupted', 'politicians', 'joined', 'parties', 'therefore', 'people', 'tamilnaadu', 'wants', 'kick', 'corrupted', 'politicians', 'send', 'home', 'must', 'vote', 'naam', 'tamilar', 'katchi', 'NTK', 'state', 'election', 'tamilnaadu', 'belongs', 'people', 'corrupted', 'politicians']",0.0,0.741,0.259,0.9186,Positive,TVK
EZEm0_4SW74,UgzwGg-3DtiILr8kzsR4AaABAg,,@madhankaruppusamy3970,PTR fired him he never go with DMK,0,2026-02-15T11:03:50Z,2026-02-15T11:03:50Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,ptr fired never DMK,"['ptr', 'fired', 'never', 'DMK']",0.545,0.455,0.0,-0.5574,Negative,DMK
EZEm0_4SW74,Ugzr3FbTu2FU1z1ugyV4AaABAg,,@gnanasekar8823,Annmalai is a mass and highly knowledgeable leader.But he should have continued as a Bjp Tn state leader.The Bjp high command had made a great blunder by changing Annmalai.Annmalai supporters who voted BJP are desperated so  Bjp in TN will face a great set  back in coming assembly election.,0,2026-02-14T13:04:04Z,2026-02-14T13:04:04Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,annmalai mass highly knowledgeable leader continued BJP state leader BJP high command made great blunder changing annmalai annmalai supporters voted BJP desperated BJP face great set back coming assembly election,"['annmalai', 'mass', 'highly', 'knowledgeable', 'leader', 'continued', 'BJP', 'state', 'leader', 'BJP', 'high', 'command', 'made', 'great', 'blunder', 'changing', 'annmalai', 'annmalai', 'supporters', 'voted', 'BJP', 'desperated', 'BJP', 'face', 'great', 'set', 'back', 'coming', 'assembly', 'election']",0.0,0.709,0.291,0.9022,Positive,BJP
EZEm0_4SW74,UgyVc4aWcy9G8gYlUxt4AaABAg,,@pon_r_chandran,"No one is explaining and not asking that what is Dravida Model...? And where is our Tamil Model gone..?? Who is dravidian and where is the Tamilian gone..?? DMK demolishing the Tamilian and Tamil culture.  This is the truth.. people must think.. All are saying tamil nadu is educated state, but not analysing the fact of ruing themself.. 🤔🤔🤔",0,2026-02-16T06:05:32Z,2026-02-16T06:05:32Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,one explaining asking dravida model tamil model gone dravidian tamilian gone DMK demolishing tamilian tamil culture truth people must think saying tamil nadu educated state analysing fact ruing themself,"['one', 'explaining', 'asking', 'dravida', 'model', 'tamil', 'model', 'gone', 'dravidian', 'tamilian', 'gone', 'DMK', 'demolishing', 'tamilian', 'tamil', 'culture', 'truth', 'people', 'must', 'think', 'saying', 'tamil', 'nadu', 'educated', 'state', 'analysing', 'fact', 'ruing', 'themself']",0.082,0.846,0.072,-0.0772,Negative,DMK
EZEm0_4SW74,Ugytgu2-cyArpg_6u-14AaABAg,,@PadmaVasu-v2l,"Sir this man karthi chidambaram dosen't even deserve to sit next to our hero Annamalaiji because Annamalaiji is of high standards with all the values in his life Sathya,Dharma,Shanthi, Prema and Ahimsa whereas Karthi is totally opposite to all these values 
we all know about father and son duo in fraud politics 
Mr. Sardeep himself is pakka Anti modi poerson 
So I request Annamalai ji not to waste his time hereafter for debates with these anti BJP people
God Bless you Annamalaiji   Hero of TN",16,2026-02-13T07:36:34Z,2026-02-13T07:36:34Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,sir man karthi chidambaram dosen even deserve sit next hero annamalaiji annamalaiji high standards values life sathya dharma shanthi prema ahimsa whereas karthi totally opposite values know father son duo fraud politics sardeep pakka anti modi poerson request annamalai waste time hereafter debates anti BJP people god bless annamalaiji hero,"['sir', 'man', 'karthi', 'chidambaram', 'dosen', 'even', 'deserve', 'sit', 'next', 'hero', 'annamalaiji', 'annamalaiji', 'high', 'standards', 'values', 'life', 'sathya', 'dharma', 'shanthi', 'prema', 'ahimsa', 'whereas', 'karthi', 'totally', 'opposite', 'values', 'know', 'father', 'son', 'duo', 'fraud', 'politics', 'sardeep', 'pakka', 'anti', 'modi', 'poerson', 'request', 'annamalai', 'waste', 'time', 'hereafter', 'debates', 'anti', 'BJP', 'people', 'god', 'bless', 'annamalaiji', 'hero']",0.163,0.582,0.255,0.743,Positive,BJP
EZEm0_4SW74,UgwCpuJ18Qvvc8YXfGh4AaABAg,,@VenkatGopal-b1l,"Yes, Direct Cash Trannsfer for all women is DOABLE if both DRAVIDA DONS & the Congress (Karti Chidambaram), do NOT really INDULGE in CORRUPTION. PTR has blurted out there is a BIG LEAK, Stealing of Public money by the DMK-Congress.",0,2026-02-14T20:27:37Z,2026-02-14T20:27:37Z,0,top_level,Tamil Nadu Election Debate LIVE: Annamalai Clashes with Karti Chidambaram | Annamalai Debate LIVE,India Today,2026-02-13T01:26:45Z,Tamil Nadu election debate 2026,yes direct cash trannsfer women doable dravida dons congress karti chidambaram really indulge corruption ptr blurted big leak stealing public money DMK congress,"['yes', 'direct', 'cash', 'trannsfer', 'women', 'doable', 'dravida', 'dons', 'congress', 'karti', 'chidambaram', 'really', 'indulge', 'corruption', 'ptr', 'blurted', 'big', 'leak', 'stealing', 'public', 'money', 'DMK', 'congress']",0.212,0.694,0.094,-0.5267,Negative,DMK
0rjFU8WzOxc,UgyqvuSdxP3gT3HCNOt4AaABAg.AQue9Jg4HxrAUQENMqkiDg,UgyqvuSdxP3gT3HCNOt4AaABAg,@balasubramanits351,"The TVK is a Christian party. This scoundrel, Vijay, is a ""Loyola product""—the very person who distributed crosses during the *Bigil* movie campaign. He is merely another face of the DMK. The prospect of a true dawn for Tamil Nadu remains a distinct question mark.",0,2026-03-16T14:34:47Z,2026-03-16T14:34:47Z,0,reply,Democratic Newsroom: Will Actor Vijay Be The Kingmaker In Tamil Nadu’s 2026 Assembly Polls?,India Today,2025-12-15T14:08:56Z,Tamil Nadu election debate 2026,TVK christian party scoundrel vijay loyola product person distributed crosses bigil movie campaign merely another face DMK prospect true dawn tamil nadu remains distinct question mark,"['TVK', 'christian', 'party', 'scoundrel', 'vijay', 'loyola', 'product', 'person', 'distributed', 'crosses', 'bigil', 'movie', 'campaign', 'merely', 'another', 'face', 'DMK', 'prospect', 'true', 'dawn', 'tamil', 'nadu', 'remains', 'distinct', 'question', 'mark']",0.0,0.749,0.251,0.7717,Positive,DMK
0rjFU8WzOxc,UgyqvuSdxP3gT3HCNOt4AaABAg.AQue9Jg4HxrAUQENMqkiDg,UgyqvuSdxP3gT3HCNOt4AaABAg,@balasubramanits351,"The TVK is a Christian party. This scoundrel, Vijay, is a ""Loyola product""—the very person who distributed crosses during the *Bigil* movie campaign. He is merely another face of the DMK. The prospect of a true dawn for Tamil Nadu remains a distinct question mark.",0,2026-03-16T14:34:47Z,2026-03-16T14:34:47Z,0,reply,Democratic Newsroom: Will Actor Vijay Be The Kingmaker In Tamil Nadu’s 2026 Assembly Polls?,India Today,2025-12-15T14:08:56Z,Tamil Nadu election debate 2026,TVK christian party scoundrel vijay loyola product person distributed crosses bigil movie campaign merely another face DMK prospect true dawn tamil nadu remains distinct question mark,"['TVK', 'christian', 'party', 'scoundrel', 'vijay', 'loyola', 'product', 'person', 'distributed', 'crosses', 'bigil', 'movie', 'campaign', 'merely', 'another', 'face', 'DMK', 'prospect', 'true', 'dawn', 'tamil', 'nadu', 'remains', 'distinct', 'question', 'mark']",0.0,0.749,0.251,0.7717,Positive,TVK
0rjFU8WzOxc,Ugz3U3w0ocT-iDIulMx4AaABAg.AQpDWlob34dAQwVRfWMmsn,Ugz3U3w0ocT-iDIulMx4AaABAg,@தமிழினிTN25,"@erenhhhhhh can you list the issue of Tn people vijay took on his hand spoke it strongly..
Finally, cinema fame and money is enough to become a ruler shame for education.  I Strongly believe If NTk get media focus properly nobody can win it's party's policy.",3,2025-12-20T02:33:17Z,2025-12-20T02:33:17Z,0,reply,Democratic Newsroom: Will Actor Vijay Be The Kingmaker In Tamil Nadu’s 2026 Assembly Polls?,India Today,2025-12-15T14:08:56Z,Tamil Nadu election debate 2026,erenhh list issue people vijay took hand spoke strongly finally cinema fame money enough become ruler shame education strongly believe NTK get media focus properly nobody win party policy,"['erenhh', 'list', 'issue', 'people', 'vijay', 'took', 'hand', 'spoke', 'strongly', 'finally', 'cinema', 'fame', 'money', 'enough', 'become', 'ruler', 'shame', 'education', 'strongly', 'believe', 'NTK', 'get', 'media', 'focus', 'properly', 'nobody', 'win', 'party', 'policy']",0.074,0.525,0.401,0.9136,Positive,NTK
0rjFU8WzOxc,Ugz3U3w0ocT-iDIulMx4AaABAg.AQpDWlob34dAQwwe1N0dzl,Ugz3U3w0ocT-iDIulMx4AaABAg,@muthukumarm8650,@தமிழினிTN25  அவரு இப்பொ இல்ல 15 வருஷம் முன்னாடி இருந்தே நெறய பிரக்சனைக்கு குரல் குடுதவர் நெறய பேரு பேச மறுத்தத பேசியவர்  Ntk வும் 12 வருஷம் மேல இருக்கு என்ன கிலிச்சாங்க சொல்லு வேற கட்சி கிட்ட காசு வாங்கிட்டு சொந்த கட்சி காரண முதுகுல குத்துணது தவிற 🤡,1,2025-12-20T06:39:46Z,2025-12-20T06:39:46Z,0,reply,Democratic Newsroom: Will Actor Vijay Be The Kingmaker In Tamil Nadu’s 2026 Assembly Polls?,India Today,2025-12-15T14:08:56Z,Tamil Nadu election debate 2026,tn25 NTK,"['tn25', 'NTK']",0.0,1.0,0.0,0.0,Neutral,NTK
0rjFU8WzOxc,UgyJBT-E3LZ0sR9L7pp4AaABAg.AQm5suNCBXQAQnSBodVii_,UgyJBT-E3LZ0sR9L7pp4AaABAg,@BalajiSeetharam,Tn media is a like pro Dmk,2,2025-12-16T14:11:44Z,2025-12-16T14:11:44Z,0,reply,Democratic Newsroom: Will Actor Vijay Be The Kingmaker In Tamil Nadu’s 2026 Assembly Polls?,India Today,2025-12-15T14:08:56Z,Tamil Nadu election debate 2026,media like pro DMK,"['media', 'like', 'pro', 'DMK']",0.0,0.545,0.455,0.3612,Positive,DMK
